# Starbase Test CSV SpectrumLab data import
# See: http://www.qsl.net/dl4yhf/spectra1.html
# These data kindly supplied by Karl-Heinz Dansel
# Contact starbase@ukraa.com for support

# All Metadata are defined with {Key, Value, DataType, Units, Description}
# Keys, DataTypes and Units must appear in their respective Starbase Dictionaries

# This file represents an Observation, so initially it will contain only Observation Metadata

# These Metadata items are required for Charting support
Observation.Title,Test Spectrum Lab Timestamped 24 Channel CSV,String, Dimensionless,The title for the Chart
2012-01-19,13:20:12,-127.58,-106.22,-115.49,-88.76,-116.58,-95.33,-113.51,-72.42,-109.85,-110.9,-111.96,-128.82,-120.01,-111.8,-111.31,-116.43,-87.13,-91.99,-100.17,-111.26,-81.24,-98.46,-108.37,-106.54
2012-01-19,13:20:14,-127.78,-106.51,-117.52,-89.87,-117.43,-94.88,-114.47,-70.98,-109.85,-111.07,-114.03,-128.81,-118.34,-113.78,-109.56,-115.32,-87.16,-92.24,-99.51,-109.12,-81.15,-99.11,-108.65,-106.37
2012-01-19,13:20:16,-127.32,-109.53,-114.71,-89.14,-114.69,-94.13,-112.45,-70.67,-109.35,-112.04,-111.08,-129.6,-116.77,-110.81,-109.56,-114.01,-87.13,-92.37,-100.19,-111.51,-81.24,-98.47,-108.4,-106.87
2012-01-19,13:20:18,-127.35,-105.87,-116.42,-88.99,-114.88,-95.28,-112.58,-71.7,-110.45,-109.6,-113.0,-129.06,-118.97,-112.1,-112.88,-115.91,-87.12,-93.36,-99.74,-110.73,-81.06,-97.62,-107.54,-106.22
2012-01-19,13:20:20,-127.62,-107.13,-117.21,-89.14,-115.39,-94.39,-113.18,-71.89,-109.49,-110.25,-112.05,-129.37,-117.86,-110.14,-110.31,-115.01,-87.19,-90.6,-99.83,-109.78,-81.25,-96.93,-109.33,-107.08
2012-01-19,13:20:22,-127.41,-107.3,-115.69,-89.38,-114.1,-95.29,-112.67,-70.71,-110.0,-111.07,-113.16,-129.38,-120.58,-111.42,-109.95,-114.11,-87.21,-90.87,-100.05,-109.63,-81.19,-98.73,-109.39,-108.06
2012-01-19,13:20:24,-127.3,-105.87,-115.86,-89.56,-115.75,-95.7,-111.85,-70.67,-108.67,-108.5,-113.1,-129.59,-118.69,-112.82,-109.99,-114.12,-88.68,-89.43,-99.11,-111.75,-81.18,-97.82,-109.74,-105.45
2012-01-19,13:20:26,-127.24,-106.17,-116.66,-89.47,-114.06,-95.52,-113.68,-71.09,-110.9,-110.2,-112.73,-129.56,-118.71,-111.2,-112.4,-116.4,-87.23,-93.79,-99.48,-110.39,-81.58,-96.62,-108.91,-105.82
2012-01-19,13:20:28,-126.95,-107.26,-115.42,-89.02,-115.06,-95.85,-113.15,-71.06,-111.9,-111.62,-113.67,-129.41,-117.6,-112.61,-112.0,-113.98,-87.18,-89.84,-100.31,-111.5,-82.36,-97.83,-108.19,-106.99
2012-01-19,13:20:30,-126.9,-106.9,-115.41,-89.56,-115.77,-94.8,-111.46,-71.33,-109.78,-111.91,-112.18,-129.54,-120.5,-113.66,-111.25,-116.34,-87.25,-92.54,-99.42,-110.43,-81.19,-97.28,-108.45,-106.76
2012-01-19,13:20:32,-127.48,-106.66,-115.99,-90.03,-115.65,-95.14,-112.13,-70.79,-108.51,-109.69,-112.46,-129.01,-120.79,-113.08,-110.29,-113.43,-87.17,-94.22,-100.42,-112.23,-81.41,-97.15,-109.54,-106.01
2012-01-19,13:20:34,-127.5,-105.94,-115.5,-89.17,-116.29,-95.21,-113.39,-70.85,-108.69,-110.45,-113.24,-129.13,-118.51,-111.25,-110.27,-116.73,-87.1,-91.88,-100.29,-109.52,-82.21,-98.2,-107.86,-107.28
2012-01-19,13:20:36,-127.2,-105.44,-116.14,-89.56,-114.85,-94.35,-114.32,-71.96,-109.83,-109.0,-112.4,-129.14,-118.22,-113.51,-111.47,-114.58,-88.5,-92.04,-99.74,-110.12,-81.47,-96.99,-108.83,-105.93
2012-01-19,13:20:38,-127.47,-106.53,-116.29,-90.03,-115.28,-94.51,-115.42,-71.64,-110.87,-110.1,-112.92,-129.37,-118.49,-112.43,-111.04,-115.37,-91.34,-89.68,-99.81,-110.25,-82.42,-97.12,-109.56,-105.98
2012-01-19,13:20:40,-127.62,-107.17,-116.43,-88.44,-115.26,-94.79,-112.07,-72.3,-109.76,-110.15,-112.32,-129.92,-118.34,-111.63,-110.77,-116.34,-87.1,-90.79,-99.94,-110.75,-81.01,-98.25,-110.04,-106.61
2012-01-19,13:20:42,-121.03,-106.35,-110.46,-89.75,-107.02,-95.15,-107.53,-71.82,-105.95,-106.23,-109.26,-124.54,-112.18,-108.63,-108.18,-110.62,-87.1,-89.98,-99.79,-105.92,-81.35,-98.88,-107.51,-104.68
2012-01-19,13:20:44,-127.55,-107.7,-117.04,-90.56,-115.81,-95.56,-111.54,-71.06,-110.23,-110.58,-112.38,-129.02,-117.89,-111.29,-111.19,-115.04,-87.18,-91.24,-99.92,-109.83,-81.06,-98.33,-108.39,-106.7
2012-01-19,13:20:46,-127.22,-107.78,-115.23,-89.9,-115.16,-94.85,-114.01,-71.62,-110.12,-109.31,-112.97,-128.44,-118.52,-112.75,-110.07,-113.24,-87.1,-91.83,-99.96,-111.34,-81.08,-98.32,-109.8,-106.31
2012-01-19,13:20:48,-127.35,-107.1,-116.68,-88.87,-113.29,-94.66,-112.04,-71.54,-108.49,-111.35,-113.99,-129.39,-119.44,-112.05,-108.32,-116.94,-87.05,-91.29,-99.85,-108.24,-81.35,-97.94,-109.85,-106.46
2012-01-19,13:20:50,-127.38,-107.89,-117.07,-89.87,-116.43,-96.05,-112.52,-71.41,-110.72,-110.72,-111.87,-129.75,-117.71,-113.86,-113.09,-114.99,-90.99,-90.8,-99.21,-111.13,-82.02,-97.55,-110.77,-107.56
2012-01-19,13:20:52,-127.05,-106.33,-115.82,-90.38,-114.89,-94.67,-112.51,-71.28,-108.24,-109.57,-112.62,-129.44,-118.58,-111.35,-110.98,-114.83,-87.09,-90.96,-99.84,-110.67,-80.98,-97.03,-109.43,-107.66
2012-01-19,13:20:54,-117.34,-102.62,-105.13,-89.48,-110.27,-93.7,-107.46,-71.29,-103.12,-105.36,-108.05,-117.58,-104.15,-102.43,-106.11,-107.22,-86.88,-90.87,-101.04,-108.57,-80.91,-96.84,-106.74,-105.51
2012-01-19,13:20:56,-127.21,-106.46,-113.92,-89.26,-115.77,-95.87,-113.01,-71.08,-111.48,-110.83,-110.24,-129.33,-118.79,-111.66,-113.99,-115.22,-87.31,-93.0,-99.53,-110.95,-81.16,-96.51,-107.45,-105.73
2012-01-19,13:20:58,-126.88,-105.75,-115.59,-90.1,-113.7,-95.42,-112.34,-70.8,-110.28,-111.44,-111.64,-129.46,-118.95,-110.96,-112.71,-116.4,-88.56,-92.13,-99.61,-112.95,-82.48,-98.42,-109.94,-106.93
2012-01-19,13:21:00,-127.42,-107.68,-115.07,-89.52,-115.0,-95.73,-113.99,-71.47,-109.04,-109.84,-112.45,-129.55,-117.52,-111.96,-109.8,-116.51,-87.14,-92.48,-99.27,-111.07,-81.21,-97.91,-107.85,-105.89
2012-01-19,13:21:02,-127.37,-107.47,-113.25,-89.48,-116.07,-95.36,-114.25,-70.93,-109.84,-111.67,-111.57,-129.57,-116.47,-112.31,-109.64,-115.64,-87.18,-90.26,-99.47,-111.42,-81.3,-97.71,-109.08,-106.21
2012-01-19,13:21:04,-127.23,-107.33,-115.92,-88.84,-116.79,-94.92,-112.6,-71.8,-110.19,-109.68,-113.0,-129.57,-118.33,-111.31,-108.28,-116.27,-87.14,-92.22,-99.87,-109.31,-81.28,-97.08,-107.61,-106.91
2012-01-19,13:21:06,-127.38,-108.39,-114.97,-89.52,-116.5,-95.95,-112.77,-70.47,-110.29,-110.56,-113.41,-129.2,-119.32,-111.38,-110.85,-115.56,-87.17,-91.68,-99.81,-111.04,-81.25,-98.23,-108.76,-104.64
2012-01-19,13:21:08,-127.6,-107.39,-116.46,-89.7,-115.17,-95.78,-113.04,-71.63,-110.23,-110.4,-111.67,-129.69,-117.58,-111.61,-114.88,-114.32,-87.13,-91.95,-100.22,-110.1,-81.12,-96.8,-108.03,-106.58
2012-01-19,13:21:10,-127.2,-106.14,-116.22,-89.55,-114.92,-94.42,-111.9,-71.51,-108.92,-110.33,-113.6,-129.7,-116.18,-112.46,-108.91,-114.96,-88.6,-90.46,-99.64,-112.8,-80.97,-98.18,-109.46,-106.86
2012-01-19,13:21:12,-127.49,-107.46,-115.35,-89.43,-114.1,-94.79,-112.5,-71.77,-109.59,-112.27,-112.97,-128.99,-117.98,-113.01,-109.43,-116.18,-87.32,-90.89,-99.69,-110.89,-81.22,-98.64,-108.75,-107.02
2012-01-19,13:21:14,-127.44,-106.76,-115.74,-89.2,-116.21,-94.74,-111.79,-71.29,-110.29,-109.59,-110.5,-129.34,-117.48,-113.6,-114.33,-115.54,-88.43,-90.42,-99.91,-109.03,-82.13,-98.66,-108.81,-106.21
2012-01-19,13:21:16,-127.3,-107.04,-116.6,-90.1,-116.09,-94.53,-113.11,-72.68,-108.97,-111.67,-111.91,-129.53,-118.46,-113.07,-110.87,-112.63,-87.23,-92.01,-99.87,-111.13,-80.73,-96.71,-108.61,-106.98
2012-01-19,13:21:18,-127.19,-107.15,-114.53,-89.45,-114.77,-95.36,-113.33,-71.92,-109.92,-110.44,-112.65,-129.73,-116.96,-113.02,-109.32,-115.54,-87.27,-91.96,-99.89,-109.78,-81.38,-96.37,-109.67,-106.03
2012-01-19,13:21:20,-127.23,-107.34,-115.93,-89.35,-115.51,-95.33,-113.29,-70.63,-110.4,-110.44,-111.83,-129.46,-119.62,-113.35,-110.95,-113.42,-90.94,-91.57,-99.32,-111.89,-82.14,-97.5,-108.64,-106.99
2012-01-19,13:21:22,-127.02,-107.02,-117.15,-90.14,-113.88,-95.64,-113.21,-71.62,-110.24,-110.82,-113.27,-129.81,-118.05,-113.33,-111.31,-116.01,-91.19,-90.72,-99.71,-110.71,-81.05,-98.04,-109.33,-106.56
2012-01-19,13:21:24,-127.41,-107.33,-116.34,-89.83,-116.3,-94.62,-113.03,-70.94,-110.53,-109.05,-112.22,-129.59,-119.62,-110.89,-114.23,-115.06,-87.32,-90.12,-100.4,-112.39,-81.42,-98.6,-109.89,-105.6
2012-01-19,13:21:26,-127.67,-107.98,-116.59,-89.93,-113.83,-95.74,-111.55,-71.33,-109.87,-110.61,-112.76,-129.03,-117.61,-111.94,-109.39,-115.51,-88.4,-91.22,-99.34,-110.34,-80.98,-98.32,-108.72,-107.09
2012-01-19,13:21:28,-127.09,-106.98,-113.73,-89.86,-115.44,-95.27,-111.63,-71.94,-108.39,-109.62,-110.43,-129.38,-119.83,-110.61,-111.37,-114.96,-87.29,-92.89,-100.17,-110.15,-81.12,-98.36,-108.63,-108.33
2012-01-19,13:21:30,-127.53,-106.83,-114.9,-89.84,-116.07,-94.13,-114.02,-71.37,-110.64,-109.79,-111.48,-129.34,-118.05,-111.79,-111.78,-115.02,-87.13,-92.08,-100.99,-110.86,-81.15,-97.29,-108.4,-108.06
2012-01-19,13:21:32,-127.54,-107.15,-115.85,-88.47,-115.38,-94.33,-112.17,-71.63,-109.89,-110.0,-112.7,-128.76,-118.2,-111.52,-109.38,-114.49,-87.1,-91.65,-100.45,-110.45,-80.99,-98.43,-109.66,-107.7
2012-01-19,13:21:34,-127.46,-108.15,-116.16,-89.57,-115.73,-94.5,-113.35,-71.24,-108.06,-112.32,-112.97,-128.88,-117.1,-113.29,-109.99,-114.96,-87.27,-91.48,-99.51,-112.25,-81.15,-97.98,-109.87,-107.26
2012-01-19,13:21:36,-126.9,-107.86,-114.37,-89.62,-114.69,-94.28,-111.28,-71.77,-109.9,-111.71,-111.91,-129.54,-120.29,-113.66,-110.41,-114.82,-88.68,-92.58,-99.4,-111.8,-81.14,-96.62,-108.72,-105.92
2012-01-19,13:21:38,-127.15,-107.05,-114.96,-88.89,-114.49,-94.31,-112.54,-72.27,-111.0,-111.05,-112.48,-128.92,-119.22,-112.63,-111.44,-113.05,-87.33,-92.06,-99.55,-108.91,-81.02,-98.61,-109.49,-106.48
2012-01-19,13:21:40,-127.15,-106.12,-115.07,-89.74,-114.35,-94.72,-113.31,-71.61,-109.59,-110.28,-112.47,-129.19,-117.26,-111.47,-111.92,-115.45,-87.16,-92.96,-99.44,-110.93,-82.18,-98.4,-107.74,-106.06
2012-01-19,13:21:42,-127.44,-106.36,-116.4,-90.16,-114.12,-95.4,-111.58,-71.68,-109.98,-111.75,-111.95,-129.32,-119.73,-111.95,-113.42,-115.44,-87.22,-91.0,-100.66,-111.17,-81.1,-97.17,-108.64,-105.48
2012-01-19,13:21:44,-127.52,-106.82,-115.73,-89.57,-114.29,-94.36,-113.19,-71.38,-109.28,-110.89,-111.02,-129.16,-118.21,-112.98,-110.12,-115.99,-87.2,-90.55,-100.19,-113.23,-81.13,-97.07,-108.16,-107.47
2012-01-19,13:21:46,-127.19,-107.49,-115.21,-90.04,-114.19,-95.49,-110.67,-71.28,-110.11,-110.49,-111.37,-129.52,-120.61,-111.38,-111.73,-113.39,-87.25,-93.11,-99.42,-110.56,-80.89,-96.57,-109.63,-105.54
2012-01-19,13:21:48,-127.36,-107.12,-112.62,-90.05,-115.65,-94.75,-112.93,-71.58,-109.82,-110.7,-110.15,-129.3,-117.92,-111.91,-110.27,-112.27,-87.1,-91.33,-100.66,-109.68,-81.01,-97.42,-107.97,-105.55
2012-01-19,13:21:50,-127.78,-105.65,-115.7,-88.88,-116.21,-94.88,-112.99,-71.11,-109.5,-109.42,-112.23,-129.07,-119.2,-113.08,-108.48,-115.42,-91.19,-93.38,-100.09,-111.42,-82.02,-97.84,-108.74,-107.49
2012-01-19,13:21:52,-127.48,-108.84,-115.43,-88.73,-114.03,-94.22,-112.97,-70.88,-111.36,-111.06,-113.55,-129.07,-116.32,-112.73,-109.94,-113.13,-87.24,-89.99,-99.11,-111.04,-80.92,-97.03,-109.75,-107.15
2012-01-19,13:21:54,-127.3,-108.63,-116.47,-89.01,-114.71,-94.36,-113.14,-71.91,-108.57,-111.21,-113.35,-129.23,-118.2,-113.86,-111.6,-116.4,-87.14,-92.06,-99.6,-111.77,-81.11,-98.43,-107.47,-107.1
2012-01-19,13:21:56,-127.0,-108.0,-116.2,-88.85,-114.44,-95.6,-112.12,-71.88,-111.1,-111.15,-113.25,-128.75,-117.5,-112.24,-112.95,-116.17,-91.0,-90.66,-99.67,-110.8,-82.06,-97.25,-109.54,-106.74
2012-01-19,13:21:58,-127.6,-106.0,-116.11,-88.42,-115.15,-96.1,-112.77,-72.74,-109.36,-109.36,-113.1,-129.18,-119.16,-112.63,-111.41,-114.36,-88.46,-90.51,-99.1,-110.88,-82.23,-97.45,-109.33,-105.89
2012-01-19,13:22:00,-127.63,-107.9,-113.83,-90.53,-115.33,-95.52,-111.47,-72.07,-111.62,-111.4,-113.86,-129.51,-120.6,-113.1,-110.86,-113.84,-87.13,-91.98,-100.27,-111.11,-81.29,-98.14,-107.73,-105.9
2012-01-19,13:22:02,-127.3,-107.78,-116.32,-89.47,-114.14,-95.59,-111.83,-71.42,-109.0,-109.23,-112.95,-128.9,-118.0,-111.53,-111.49,-115.13,-90.86,-91.62,-100.31,-111.76,-82.14,-97.99,-108.43,-105.82
2012-01-19,13:22:04,-127.29,-105.51,-116.6,-89.88,-114.36,-95.8,-110.83,-71.96,-111.03,-110.78,-113.15,-128.86,-119.76,-110.88,-112.88,-112.66,-87.25,-91.64,-99.84,-111.94,-81.08,-97.56,-109.88,-107.41
2012-01-19,13:22:06,-127.3,-105.92,-115.09,-88.74,-115.42,-95.43,-112.83,-71.43,-109.0,-111.29,-113.73,-128.71,-120.84,-111.94,-109.78,-114.02,-87.33,-91.93,-99.16,-109.6,-81.03,-97.98,-110.49,-106.68
2012-01-19,13:22:08,-127.21,-106.75,-116.98,-90.19,-113.62,-94.93,-112.7,-71.1,-109.8,-110.33,-112.84,-129.35,-119.22,-112.85,-112.96,-115.49,-88.36,-92.88,-99.49,-110.13,-81.93,-96.93,-109.37,-106.28
2012-01-19,13:22:10,-127.37,-105.88,-118.25,-89.19,-112.88,-95.59,-112.51,-71.56,-109.24,-110.85,-112.57,-129.81,-118.67,-112.61,-110.69,-116.99,-88.57,-90.31,-99.54,-111.04,-80.84,-98.5,-109.08,-105.56
2012-01-19,13:22:12,-127.53,-105.79,-116.35,-89.64,-112.6,-95.4,-113.87,-70.84,-110.0,-111.61,-111.91,-129.44,-117.65,-113.79,-111.55,-115.04,-87.19,-90.5,-100.74,-112.3,-80.9,-99.16,-110.01,-106.39
2012-01-19,13:22:14,-127.14,-107.43,-116.07,-89.92,-116.56,-95.28,-111.96,-72.11,-109.58,-110.05,-112.52,-129.23,-118.9,-111.14,-109.95,-113.71,-87.14,-90.85,-99.49,-110.6,-80.96,-97.57,-108.82,-106.25
2012-01-19,13:22:16,-127.39,-108.06,-115.01,-90.05,-114.68,-95.86,-112.76,-71.37,-110.71,-111.56,-113.1,-129.13,-114.68,-113.24,-111.45,-112.22,-87.3,-90.9,-100.03,-110.86,-80.88,-97.05,-108.1,-106.53
2012-01-19,13:22:18,-127.44,-106.56,-114.18,-89.35,-115.31,-95.83,-113.81,-70.95,-109.38,-110.18,-111.28,-129.2,-121.26,-112.92,-109.13,-114.02,-87.28,-92.08,-99.94,-111.94,-80.94,-98.01,-109.42,-107.7
2012-01-19,13:22:20,-127.27,-107.27,-115.47,-89.52,-114.26,-95.26,-115.6,-71.7,-111.86,-108.95,-112.23,-129.05,-118.49,-111.77,-109.21,-116.04,-87.27,-94.33,-99.22,-111.56,-81.09,-97.8,-109.55,-107.95
2012-01-19,13:22:22,-127.18,-106.01,-114.8,-89.86,-116.05,-95.63,-115.18,-71.13,-111.64,-111.56,-112.33,-129.16,-118.97,-111.95,-109.06,-116.54,-91.11,-90.41,-98.81,-110.06,-81.1,-99.23,-108.02,-106.32
2012-01-19,13:22:24,-127.48,-106.19,-116.53,-89.27,-115.69,-95.73,-116.3,-70.45,-111.36,-111.93,-112.44,-129.04,-119.68,-112.83,-115.96,-116.64,-87.2,-89.81,-100.33,-110.74,-80.81,-97.58,-108.22,-107.86
2012-01-19,13:22:26,-127.28,-107.39,-114.92,-89.93,-115.99,-94.95,-116.8,-71.8,-111.54,-109.65,-113.2,-129.36,-118.0,-113.05,-108.79,-115.37,-87.23,-90.29,-99.43,-110.79,-80.87,-98.35,-107.62,-106.81
2012-01-19,13:22:28,-127.54,-106.15,-115.87,-89.02,-116.3,-95.13,-115.04,-71.32,-110.18,-111.05,-111.61,-129.65,-120.34,-111.24,-109.98,-115.18,-87.2,-92.88,-99.91,-109.73,-81.88,-97.26,-109.42,-106.18
2012-01-19,13:22:30,-127.36,-107.97,-115.66,-89.83,-115.57,-94.86,-114.58,-71.64,-111.25,-111.22,-111.67,-129.34,-117.12,-113.74,-109.77,-114.5,-87.14,-92.18,-100.24,-110.27,-80.84,-96.46,-108.58,-106.29
2012-01-19,13:22:32,-127.3,-108.19,-115.47,-88.44,-116.13,-95.17,-115.4,-72.2,-112.28,-110.14,-112.07,-128.86,-118.57,-112.57,-110.59,-114.38,-88.33,-92.0,-99.53,-111.18,-84.11,-99.02,-108.79,-107.71
2012-01-19,13:22:34,-127.37,-106.54,-116.25,-89.49,-117.35,-95.73,-114.76,-72.15,-112.54,-110.28,-113.39,-129.36,-118.4,-112.91,-110.9,-112.81,-87.16,-92.77,-99.2,-110.09,-81.9,-98.34,-109.18,-106.31
2012-01-19,13:22:36,-125.84,-106.86,-113.46,-89.11,-116.52,-95.55,-114.14,-72.48,-111.98,-109.94,-112.42,-129.02,-119.81,-112.98,-111.35,-115.39,-88.43,-93.97,-100.02,-109.58,-80.92,-97.5,-109.46,-107.11
2012-01-19,13:22:38,-127.38,-106.43,-114.79,-89.27,-116.13,-95.13,-115.07,-69.57,-110.69,-109.16,-111.29,-128.94,-116.05,-111.88,-109.86,-113.66,-91.39,-90.52,-99.01,-109.7,-81.96,-96.08,-110.69,-107.25
2012-01-19,13:22:40,-127.39,-108.05,-115.05,-89.9,-115.76,-94.56,-114.59,-70.73,-112.3,-111.01,-112.36,-128.83,-119.58,-112.4,-110.32,-116.12,-87.36,-91.51,-100.03,-110.09,-80.74,-97.48,-109.69,-105.83
2012-01-19,13:22:42,-127.34,-105.9,-114.76,-88.6,-114.56,-94.44,-114.66,-71.27,-111.39,-110.7,-112.34,-129.07,-117.51,-113.48,-111.4,-116.4,-87.11,-92.6,-99.01,-110.58,-80.85,-97.04,-109.31,-105.92
2012-01-19,13:22:44,-127.29,-106.76,-113.53,-89.61,-115.11,-94.58,-115.06,-71.85,-111.47,-110.79,-111.18,-129.07,-120.54,-110.31,-111.54,-117.06,-88.51,-92.31,-99.57,-111.0,-81.89,-97.07,-108.64,-107.24
2012-01-19,13:22:46,-127.44,-107.18,-116.75,-89.67,-112.82,-95.05,-115.21,-70.31,-110.89,-110.53,-111.73,-129.9,-118.12,-112.85,-110.03,-115.38,-87.17,-91.87,-99.78,-109.93,-80.74,-97.23,-107.21,-107.3
2012-01-19,13:22:48,-127.33,-107.19,-115.58,-89.8,-115.75,-95.82,-115.41,-71.91,-111.58,-109.74,-112.69,-129.56,-119.5,-112.55,-112.17,-114.19,-87.21,-92.04,-99.96,-110.36,-80.81,-97.3,-109.44,-106.91
2012-01-19,13:22:50,-127.32,-106.97,-117.82,-88.5,-115.11,-95.63,-114.47,-69.95,-111.05,-109.38,-112.65,-129.77,-117.88,-114.0,-107.7,-113.21,-87.25,-90.98,-99.36,-110.36,-80.85,-97.78,-110.26,-106.04
2012-01-19,13:22:52,-127.27,-107.32,-116.58,-89.39,-115.36,-94.94,-113.55,-71.88,-110.88,-110.25,-113.03,-129.45,-118.57,-112.7,-110.85,-116.16,-87.08,-91.87,-99.69,-111.36,-80.77,-97.05,-108.74,-106.69
2012-01-19,13:22:54,-127.48,-106.82,-115.04,-89.98,-116.33,-94.74,-114.21,-70.33,-112.67,-110.57,-113.86,-129.76,-118.58,-113.82,-111.53,-115.87,-87.33,-93.8,-100.11,-109.12,-80.7,-97.85,-108.53,-105.18
2012-01-19,13:22:56,-127.34,-106.12,-113.99,-89.1,-114.5,-94.71,-115.31,-70.56,-113.42,-111.35,-112.14,-129.55,-118.92,-112.89,-111.75,-115.63,-87.34,-92.94,-99.56,-111.5,-81.02,-97.84,-108.28,-106.31
2012-01-19,13:22:58,-127.31,-106.53,-115.42,-89.57,-115.02,-95.81,-115.26,-71.84,-110.34,-111.14,-112.23,-129.19,-117.11,-111.81,-110.18,-115.33,-88.46,-92.57,-99.79,-111.88,-81.81,-97.85,-107.13,-107.4
2012-01-19,13:23:00,-127.13,-106.62,-115.12,-89.16,-116.24,-94.52,-114.68,-70.61,-111.36,-109.76,-111.66,-128.93,-118.47,-111.69,-112.96,-114.68,-87.28,-92.9,-99.59,-110.86,-80.92,-97.58,-108.25,-106.63
2012-01-19,13:23:02,-127.14,-106.77,-113.85,-88.54,-117.06,-95.3,-115.44,-71.73,-112.57,-110.81,-112.98,-129.26,-117.88,-112.49,-108.87,-116.95,-87.41,-91.85,-99.4,-108.84,-80.86,-97.73,-109.45,-107.08
2012-01-19,13:23:04,-127.58,-107.94,-116.22,-88.98,-114.19,-95.07,-114.3,-71.77,-111.52,-109.11,-111.58,-128.8,-117.61,-110.92,-111.38,-116.32,-87.21,-90.69,-100.04,-111.61,-80.65,-98.36,-107.16,-107.35
2012-01-19,13:23:06,-127.2,-105.91,-116.42,-88.95,-114.87,-94.17,-115.73,-71.02,-111.26,-112.85,-112.4,-129.58,-118.5,-111.98,-109.75,-114.88,-87.29,-91.18,-99.41,-111.51,-80.78,-99.15,-108.17,-107.61
2012-01-19,13:23:08,-127.08,-108.38,-115.25,-88.37,-116.12,-95.97,-116.37,-71.81,-113.03,-110.77,-111.31,-129.36,-117.01,-110.87,-110.92,-115.0,-88.48,-91.57,-99.81,-111.87,-81.79,-97.55,-107.36,-105.48
2012-01-19,13:23:10,-127.33,-106.21,-114.84,-89.1,-114.77,-95.1,-115.24,-71.54,-111.9,-109.0,-114.03,-129.05,-120.23,-111.95,-111.48,-114.98,-88.48,-90.2,-99.52,-110.74,-80.74,-98.23,-107.83,-106.48
2012-01-19,13:23:12,-127.08,-106.88,-115.03,-89.34,-114.1,-95.22,-113.02,-71.4,-111.93,-110.55,-112.66,-128.63,-117.92,-110.65,-112.43,-114.12,-87.15,-92.1,-99.66,-110.01,-80.87,-98.22,-108.42,-105.9
2012-01-19,13:23:14,-127.68,-105.83,-116.09,-89.89,-113.62,-94.46,-113.46,-70.91,-110.06,-111.99,-112.49,-128.82,-117.19,-111.16,-114.18,-112.77,-88.37,-91.05,-99.78,-111.64,-81.81,-97.67,-109.43,-106.57
2012-01-19,13:23:16,-127.16,-106.92,-117.43,-89.1,-113.92,-95.9,-112.48,-70.49,-111.18,-109.71,-113.31,-129.12,-118.27,-112.93,-110.63,-114.02,-87.14,-92.5,-99.28,-112.78,-80.89,-98.16,-108.83,-105.26
2012-01-19,13:23:18,-127.15,-107.04,-114.06,-88.88,-114.48,-94.7,-112.92,-71.44,-110.58,-109.85,-113.35,-129.64,-118.05,-111.89,-109.21,-116.52,-87.26,-92.13,-100.0,-110.03,-80.9,-97.33,-109.59,-107.71
2012-01-19,13:23:20,-127.29,-106.56,-117.09,-89.24,-114.06,-94.91,-114.59,-71.65,-111.44,-109.99,-112.64,-129.45,-120.53,-111.8,-110.69,-113.62,-87.37,-91.6,-99.61,-111.85,-80.81,-97.93,-110.78,-106.86
2012-01-19,13:23:22,-127.38,-106.58,-115.84,-89.7,-116.86,-95.26,-111.53,-71.96,-110.34,-111.04,-112.86,-129.38,-120.43,-110.72,-109.15,-113.94,-91.21,-90.07,-99.37,-110.27,-80.64,-97.72,-108.5,-106.23
2012-01-19,13:23:24,-127.33,-105.73,-115.17,-90.02,-113.34,-94.88,-112.59,-72.01,-111.06,-111.63,-111.13,-129.31,-118.49,-111.34,-109.62,-115.11,-88.57,-92.59,-99.3,-112.75,-80.62,-97.67,-107.38,-105.36
2012-01-19,13:23:26,-127.1,-106.8,-116.03,-89.98,-117.36,-95.22,-111.64,-70.19,-112.9,-110.09,-113.14,-129.5,-117.24,-112.02,-109.46,-114.12,-87.17,-92.94,-100.23,-109.66,-80.79,-97.9,-109.17,-106.46
2012-01-19,13:23:28,-127.16,-105.01,-115.58,-88.83,-115.13,-95.05,-112.83,-70.46,-107.65,-112.34,-112.87,-129.33,-118.02,-112.81,-108.34,-115.43,-87.18,-90.61,-100.34,-109.72,-80.79,-97.91,-107.79,-106.1
2012-01-19,13:23:30,-127.34,-106.19,-115.31,-88.57,-113.95,-94.95,-113.19,-70.75,-111.16,-109.8,-113.9,-129.54,-117.97,-111.73,-108.7,-115.74,-87.23,-91.88,-100.26,-110.93,-80.73,-97.34,-107.9,-106.73
2012-01-19,13:23:32,-127.08,-105.47,-115.31,-88.8,-114.46,-95.33,-113.49,-70.94,-110.08,-110.77,-111.7,-128.69,-117.86,-111.83,-111.77,-115.03,-87.09,-91.47,-99.39,-111.81,-81.03,-99.2,-108.72,-106.05
2012-01-19,13:23:34,-127.13,-106.62,-116.56,-88.8,-113.93,-95.06,-113.46,-71.34,-110.68,-110.93,-111.01,-130.06,-120.46,-111.88,-111.69,-115.64,-87.28,-91.54,-99.65,-112.69,-80.78,-98.31,-108.74,-105.21
2012-01-19,13:23:36,-127.17,-107.52,-114.96,-89.6,-114.55,-94.44,-113.4,-72.32,-110.72,-112.02,-113.07,-129.33,-117.58,-111.92,-111.66,-115.15,-88.58,-91.88,-99.64,-111.9,-80.66,-97.68,-108.82,-106.52
